    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,      INT       ,   BOOL   ,   BOOL   , BOOL , BOOL ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,   BOOL   ,   BOOL   ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         INT         ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,INT
     -      ,          Myr           ,          Myr           ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,     Count      ,  State   ,  State   ,Event ,State ,           -            ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,  Event   ,  Event   ,           -            ,           -            ,           -            ,        Msol/Myr        ,          -          ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,-
    SEED    ,        Time>MT         ,        Time<MT         ,       Mass(1)>MT       ,       Mass(2)>MT       ,      Radius(1)>MT      ,      Radius(2)>MT      ,Stellar_Type(1)>MT,Stellar_Type(2)>MT,    SemiMajorAxis>MT    ,    Eccentricity>MT     ,MT_Event_Counter,RLOF(1)>MT,RLOF(2)>MT,Merger,CEE>MT,   Radius(1)|RL>step    ,   Radius(2)|RL>step    ,       Mass(1)<MT       ,       Mass(2)<MT       ,      Radius(1)<MT      ,      Radius(2)<MT      ,Stellar_Type(1)<MT,Stellar_Type(2)<MT,    SemiMajorAxis<MT    ,    Eccentricity<MT     ,RLOF(1)<MT,RLOF(2)<MT,   Radius(1)|RL<step    ,   Radius(2)|RL<step    ,          Beta          , MassTransferRateDonor  ,MassTransferTimescale,    Zeta_Soberman(1)    ,  Zeta_Soberman_He(1)   ,     Zeta_Hurley(1)     ,   Zeta_Hurley_He(1)    ,    Zeta_Soberman(2)    ,  Zeta_Soberman_He(2)   ,     Zeta_Hurley(2)     ,   Zeta_Hurley_He(2)    ,Record_Type
  1727761732,    1022.599326002254088,     879.235933878852052,       0.885685621388485,       0.814314378611515,       0.811379432871239,       0.748754295772708,                 1,                 0,       2.078275886358833,       0.000000000000000,               7,1,0,0,0,       1.010861639108343,       0.969344847673822,       0.887751580458175,       0.812248419541824,       0.812983312337738,       0.747244107930071,                 1,                 0,       2.079150540558304,       0.000000000000000,1,0,       1.011323214720059,       0.968073705284439,       1.000000000000000,       0.000014410645836,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1167.277852927898039,    1022.599326002254088,       0.883625843714107,       0.816374156285893,       0.811541273106122,       0.751393326362354,                 1,                 0,       2.077453344544217,       0.000000000000000,               8,1,0,0,0,       1.012571592995073,       0.972054185503070,       0.885685621388485,       0.814314378611515,       0.813127139873024,       0.749891884470808,                 1,                 0,       2.078275886358833,       0.000000000000000,1,0,       1.013039029726015,       0.970817581452447,       1.000000000000000,       0.000014236927332,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1313.283593536505123,    1167.277852927898039,       0.881571439118467,       0.818428560881533,       0.811702689603303,       0.754066606382264,                 1,                 0,       2.076682089269392,       0.000000000000000,               9,1,0,0,0,       1.014256731309673,       0.974783295056683,       0.883625843714107,       0.816374156285893,       0.813271238226247,       0.752573265947457,                 1,                 0,       2.077453344544217,       0.000000000000000,1,0,       1.014730095089249,       0.973580636660005,       1.000000000000000,       0.000014070711104,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1460.629236754117073,    1313.283593536505123,       0.879521611533611,       0.820478388466389,       0.811863633732321,       0.756776240980667,                 1,                 0,       2.075961383810539,       0.000000000000000,              10,1,0,0,0,       1.015917630022313,       0.977534509473498,       0.881571439118467,       0.818428560881533,       0.813415516297790,       0.755290385227332,                 1,                 0,       2.076682089269392,       0.000000000000000,1,0,       1.016396980475657,       0.976365276230388,       1.000000000000000,       0.000013911694571,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1609.328098862023126,    1460.629236754117073,       0.877475577183909,       0.822524422816091,       0.812024055947989,       0.759524407906548,                 1,                 0,       2.075290578186637,       0.000000000000000,              11,1,0,0,0,       1.017554824396755,       0.980310211685310,       0.879521611533611,       0.820478388466389,       0.813559882529919,       0.758045448449598,                 1,                 0,       2.075961383810539,       0.000000000000000,1,0,       1.018040214390900,       0.979173955895539,       1.000000000000000,       0.000013759583098,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1759.394140998890180,    1609.328098862023126,       0.875432564382197,       0.824567435617803,       0.812183905260301,       0.762313364056185,                 1,                 0,       2.074669106838935,       0.000000000000000,              12,1,0,0,0,       1.019168808928751,       0.983112842269904,       0.877475577183909,       0.822524422816091,       0.813704244494605,       0.760840741534292,                 1,                 0,       2.075290578186637,       0.000000000000000,1,0,       1.019660284141429,       0.982009189735035,       1.000000000000000,       0.000013614091320,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    1910.841987041264247,    1759.394140998890180,       0.873391813564595,       0.826608186435405,       0.812343128875274,       0.765145452255649,                 1,                 0,       2.074096486532926,       0.000000000000000,              13,1,0,0,0,       1.020760037301039,       0.985944907576958,       0.875432564382197,       0.824567435617803,       0.813848508284761,       0.763678637291202,                 1,                 0,       2.074669106838935,       0.000000000000000,1,0,       1.021257635696667,       0.984873558681080,       1.000000000000000,       0.000013474941182,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    2063.686941728680267,    1910.841987041264247,       0.871352577165853,       0.828647422834147,       0.812501671753851,       0.768023108577813,                 1,                 0,       2.073572314339017,       0.000000000000000,              14,1,0,0,0,       1.022328922322013,       0.988808988357377,       0.873391813564595,       0.826608186435405,       0.813992578124450,       0.766561602787602,                 1,                 0,       2.074096486532926,       0.000000000000000,1,0,       1.022832673625846,       0.987769719318601,       1.000000000000000,       0.000013341862693,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    2217.945009164235216,    2063.686941728680267,       0.869314119524649,       0.830685880475351,       0.812659476194980,       0.770948870120876,                 1,                 0,       2.073096265753930,       0.000000000000000,              15,1,0,0,0,       1.023875835846066,       0.991707748861043,       0.871352577165853,       0.828647422834147,       0.814136355859920,       0.769492207328844,                 1,                 0,       2.073572314339017,       0.000000000000000,1,0,       1.024385760970586,       0.990700413281418,       1.000000000000000,       0.000013214593409,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    2373.632911697915006,    2217.945009164235216,       0.867275716837447,       0.832724283162553,       0.812816481475018,       0.773925383270969,                 1,                 0,       2.072668092955676,       0.000000000000000,              16,1,0,0,0,       1.025401108707485,       0.994643946433213,       0.869314119524649,       0.830685880475351,       0.814279740494845,       0.772473130951589,                 1,                 0,       2.073096265753930,       0.000000000000000,1,0,       1.025917219122716,       0.993668477173501,       1.000000000000000,       0.000013092877828,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    2530.768109185784851,    2373.632911697915006,       0.865236657000948,       0.834763342999052,       0.812972623435588,       0.776955412609008,                 1,                 0,       2.072287623150635,       0.000000000000000,              17,1,0,0,0,       1.026905030638390,       0.997620441736194,       0.867275716837447,       0.832724283162553,       0.814422627789163,       0.775507173464412,                 1,                 0,       2.072668092955676,       0.000000000000000,1,0,       1.027427327723470,       0.996676853060188,       1.000000000000000,       0.000012976467839,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
  1727761732,    2689.368818731722968,    2530.768109185784851,       0.863196239511404,       0.836803760488596,       0.813127834123760,       0.780041850410766,                 1,                 0,       2.071954757051308,       0.000000000000000,              18,1,0,0,0,       1.028387850189221,       1.000640209587681,       0.865236657000948,       0.834763342999052,       0.814564909786350,       0.778597264221606,                 1,                 0,       2.072287623150635,       0.000000000000000,1,0,       1.028916324520470,       0.999728599687659,       1.000000000000000,       0.000012865122075,                    1,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,      -0.333333333333333,      -0.333333333333333,      -0.285742816137552,      -0.285742816137552,         1
