         FLOAT          ,         FLOAT          ,         FLOAT          ,    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,          INT          ,         FLOAT          ,INT
          Myr           ,          Myr           ,          Myr           ,     -      ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,          Lsol          ,           K            ,          Msol          ,          Msol          ,          Msol          ,       Msol yr^-1       ,           -           ,          Myr           ,-
          Age           ,           dT           ,          Time          ,Stellar_Type,    Metallicity@ZAMS    ,         Mass_0         ,          Mass          ,         Radius         ,      Radius@ZAMS       ,       Luminosity       ,          Teff          ,       Mass_Core        ,      Mass_CO_Core      ,      Mass_He_Core      ,          Mdot          ,Dominant_Mass_Loss_Rate,          tMS           ,Record_Type
       0.000000000000000,       0.000000000000000,       0.000000000000000,           1,       0.014200000000000,       7.710000000000000,       7.710000000000000,       3.222998960678974,       3.222998960678974,    2403.858328178103420,   22535.887812498174753,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      40.621084424290125,         1
       0.406210844243000,       0.406210844243000,       0.406210844243000,           1,       0.014200000000000,       7.710000000000000,       7.710000000000000,       3.238829299957759,       3.222998960678974,    2414.128524276961343,   22504.719521778231865,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      40.621084424290125,         2
       0.406211939015446,       0.406210844243000,       0.406210844243000,           1,       0.014200000000000,       7.709989486805463,       7.709989486805463,       3.238829298986352,       3.222998960678974,    2414.128524276961343,   22504.719525153097493,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025881,                      3,      40.621084424290125,         3
       0.406211939015446,       0.406210844243000,       0.406210844243000,           1,       0.014200000000000,       7.709989486805463,       7.709989486805463,       3.238826770494605,       3.222998960678974,    2414.117738940298295,   22504.703174141723139,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025881,                      3,      40.621084424290125,         4
       0.812423878030446,       0.406211939015000,       0.812422783258000,           1,       0.014200000000000,       7.709989486805463,       7.709989486805463,       3.254740544235363,       3.222998960678974,    2424.674936011183945,   22474.121857008718507,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025881,                      3,      40.621193901534731,         2
       0.812426069486867,       0.406211939015000,       0.812422783258000,           1,       0.014200000000000,       7.709978964481247,       7.709978964481247,       3.254740542266415,       3.222998960678974,    2424.674936011183945,   22474.121863806551119,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025904,                      3,      40.621193901534731,         3
       0.812426069486867,       0.406211939015000,       0.812422783258000,           1,       0.014200000000000,       7.709978964481247,       7.709978964481247,       3.254738042229145,       3.222998960678974,    2424.664121033059018,   22474.105434395754855,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025904,                      3,      40.621193901534731,         4
       1.218639104230867,       0.406213034744000,       1.218635818002000,           1,       0.014200000000000,       7.709978964481247,       7.709978964481247,       3.270741481687435,       3.222998960678974,    2435.511692701496031,   22444.089028638973105,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025904,                      3,      40.621303474355798,         2
       1.218642395443740,       0.406213034744000,       1.218635818002000,           1,       0.014200000000000,       7.709968429311300,       7.709968429311300,       3.270741478678400,       3.222998960678974,    2435.511692701496031,   22444.089038963091298,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000025935,                      3,      40.621303474355798,         3
