    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,      INT       ,   BOOL   ,   BOOL   , BOOL , BOOL ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,   BOOL   ,   BOOL   ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,INT
     -      ,          Myr           ,          Myr           ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,     Count      ,  State   ,  State   ,Event ,State ,           -            ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,  Event   ,  Event   ,           -            ,           -            ,           -            ,        Msol/Myr        ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,-
    SEED    ,        Time>MT         ,        Time<MT         ,       Mass(1)>MT       ,       Mass(2)>MT       ,      Radius(1)>MT      ,      Radius(2)>MT      ,Stellar_Type(1)>MT,Stellar_Type(2)>MT,    SemiMajorAxis>MT    ,    Eccentricity>MT     ,MT_Event_Counter,RLOF(1)>MT,RLOF(2)>MT,Merger,CEE>MT,   Radius(1)|RL>step    ,   Radius(2)|RL>step    ,       Mass(1)<MT       ,       Mass(2)<MT       ,      Radius(1)<MT      ,      Radius(2)<MT      ,Stellar_Type(1)<MT,Stellar_Type(2)<MT,    SemiMajorAxis<MT    ,    Eccentricity<MT     ,RLOF(1)<MT,RLOF(2)<MT,   Radius(1)|RL<step    ,   Radius(2)|RL<step    ,          Beta          , MassTransferRateDonor  ,    Zeta_Soberman(1)    ,  Zeta_Soberman_He(1)   ,     Zeta_Hurley(1)     ,   Zeta_Hurley_He(1)    ,    Zeta_Soberman(2)    ,  Zeta_Soberman_He(2)   ,     Zeta_Hurley(2)     ,   Zeta_Hurley_He(2)    ,Record_Type
  1726715705,    8060.886524877301781,    7907.227662887677980,       0.835439067825187,       0.864560932174813,       1.003691793000196,       0.835997271013361,                 1,                 0,       2.526595791238913,       0.000000000000000,              19,1,0,0,0,       1.056635553168415,       0.866423889705275,       0.841047379895536,       0.858952620104464,       0.994594685211277,       0.832185183654075,                 1,                 0,       2.525673460104306,       0.000000000000000,1,0,       1.044273745955810,       0.865382246990637,       1.000000000000000,       0.000036498461577,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8210.671635139320642,    8060.886524877301781,       0.829924582126002,       0.870075417873998,       1.003163054821440,       0.843384525340076,                 1,                 0,       2.527932586217381,       0.000000000000000,              20,1,0,0,0,       1.058675218087493,       0.871047355022994,       0.835439067825187,       0.864560932174813,       0.993152935789823,       0.839642655608755,                 1,                 0,       2.526595791238913,       0.000000000000000,1,0,       1.045540781550368,       0.870201950244617,       1.000000000000000,       0.000036815980504,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8356.773119262386899,    8210.671635139320642,       0.824493593477436,       0.875506406522564,       1.002739345304448,       0.850827632068201,                 1,                 0,       2.529666765253521,       0.000000000000000,              21,1,0,0,0,       1.060622490001866,       0.875591957509070,       0.829924582126002,       0.870075417873998,       0.991749771127120,       0.847147473335317,                 1,                 0,       2.527932586217381,       0.000000000000000,1,0,       1.046630356042280,       0.874933726897106,       1.000000000000000,       0.000037172713756,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8499.363671136172343,    8356.773119262386899,       0.819135595685585,       0.880864404314415,       1.002436313201279,       0.858338782277146,                 1,                 0,       2.531785010060259,       0.000000000000000,              22,1,0,0,0,       1.062505495928818,       0.880067974976955,       0.824493593477436,       0.875506406522564,       0.990381916267037,       0.854712046191254,                 1,                 0,       2.529666765253521,       0.000000000000000,1,0,       1.047551728176219,       0.879589432012234,       1.000000000000000,       0.000037576106702,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8638.599997374329178,    8499.363671136172343,       0.813839742422276,       0.886160257577724,       1.002274447323367,       0.865930682364118,                 1,                 0,       2.534277785133495,       0.000000000000000,              23,1,0,0,0,       1.064356406761455,       0.884484656445646,       0.819135595685585,       0.880864404314415,       0.989046508697573,       0.862349135040377,                 1,                 0,       2.531785010060259,       0.000000000000000,1,0,       1.048313331611498,       0.884179851438970,       1.000000000000000,       0.000038034997090,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8774.624025650255135,    8638.599997374329178,       0.808594751557988,       0.891405248442012,       1.002279636755969,       0.873616765638971,                 1,                 0,       2.537139418690504,       0.000000000000000,              24,1,0,0,0,       1.066212059260935,       0.888850305302685,       0.813839742422276,       0.886160257577724,       0.987740983725042,       0.870072115850283,                 1,                 0,       2.534277785133495,       0.000000000000000,1,0,       1.048922724764850,       0.888714826884003,       1.000000000000000,       0.000038559296698,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    8907.563950751253287,    8774.624025650255135,       0.803388878245796,       0.896611121754204,       1.002483801485403,       0.881411344987670,                 1,                 0,       2.540368206812691,       0.000000000000000,              25,1,0,0,0,       1.068114606388882,       0.893172323909054,       0.808594751557988,       0.891405248442012,       0.986462984762308,       0.877895184621437,                 1,                 0,       2.537139418690504,       0.000000000000000,1,0,       1.049386510307992,       0.893203328468393,       1.000000000000000,       0.000039159592637,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    9037.535180012519049,    8907.563950751253287,       0.798209957271157,       0.901790042728843,       1.002925588563035,       0.889329699657744,                 1,                 0,       2.543966506383960,       0.000000000000000,              26,1,0,0,0,       1.070112202777197,       0.897457226459113,       0.803388878245796,       0.896611121754204,       0.985210297968555,       0.885833496683852,                 1,                 0,       2.540368206812691,       0.000000000000000,1,0,       1.049710237777123,       0.897653481917308,       1.000000000000000,       0.000039846672253,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    9164.641229365655818,    9037.535180012519049,       0.793045513829307,       0.906954486170693,       1.003651110182837,       0.897388089262824,                 1,                 0,       2.547940784350172,       0.000000000000000,              27,1,0,0,0,       1.072259711513462,       0.901710626441878,       0.798209957271157,       0.901790042728843,       0.983980811088326,       0.893903232817117,                 1,                 0,       2.543966506383960,       0.000000000000000,1,0,       1.049898302777267,       0.902072556843232,       1.000000000000000,       0.000040630980729,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1726715705,    9288.974611724346687,    9164.641229365655818,       0.787882939833174,       0.912117060166826,       1.004714671855949,       0.905603689041065,                 1,                 0,       2.552301593083788,       0.000000000000000,              28,1,0,0,0,       1.074619387577069,       0.905937204966294,       0.793045513829307,       0.906954486170693,       0.982772496389968,       0.902121585024320,                 1,                 0,       2.547940784350172,       0.000000000000000,1,0,       1.049953856246421,       0.906466922496425,       1.000000000000000,       0.000041522026492,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
