    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,      INT      ,         FLOAT          ,         FLOAT          ,         FLOAT          ,          FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,      INT      ,         FLOAT          ,         FLOAT          ,         FLOAT          ,          FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,   INT    , BOOL ,    BOOL     ,      INT       ,     BOOL     , BOOL  ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          , BOOL  ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,      BOOL       ,      BOOL       ,INT
     -      ,          Myr           ,           -            ,           -            ,          erg           ,          erg           ,           -            ,           -            ,          Rsol          ,          Rsol          ,          Rsol          ,          Rsol          ,          Rsol          ,          Rsol          ,          Msol          ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,       -       ,           -            ,           -            ,           -            ,            -            ,           -            ,          erg           ,          erg           ,          erg           ,          erg           ,          erg           ,          Msol          ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,       -       ,           -            ,           -            ,           -            ,            -            ,           -            ,          erg           ,          erg           ,          erg           ,          erg           ,          erg           ,    -     ,Event ,    State    ,     Count      ,    Event     , State ,          Lsol          ,           K            ,          Myr           ,          Myr           , State ,          Lsol          ,           K            ,          Myr           ,          Myr           ,           -            ,           -            ,          Myr           ,          Myr           ,          Myr           ,          Myr           ,      Event      ,      Event      ,-
    SEED    ,          Time          ,      Lambda@CE(1)      ,      Lambda@CE(2)      ,  Binding_Energy<CE(1)  ,  Binding_Energy<CE(2)  ,    Eccentricity<CE     ,    Eccentricity>CE     ,    SemiMajorAxis<CE    ,    SemiMajorAxis>CE    ,    RocheLobe(1)<CE     ,    RocheLobe(1)>CE     ,    RocheLobe(2)<CE     ,    RocheLobe(2)>CE     ,       Mass(1)<CE       ,       Mass(1)>CE       ,      Mass_Env(1)       ,      Radius(1)<CE      ,      Radius(1)>CE      ,Stellar_Type(1)<CE,Stellar_Type(1),    Lambda_Fixed(1)     ,   Lambda_Nanjing(1)    ,  Lambda_Loveridge(1)   ,Lambda_Loveridge_Winds(1),   Lambda_Kruckow(1)    ,      BE_Fixed(1)       ,     BE_Nanjing(1)      ,    BE_Loveridge(1)     , BE_Loveridge_Winds(1)  ,     BE_Kruckow(1)      ,       Mass(2)<CE       ,       Mass(2)>CE       ,      Mass_Env(2)       ,      Radius(2)<CE      ,      Radius(2)>CE      ,Stellar_Type(2)<CE,Stellar_Type(2),    Lambda_Fixed(2)     ,   Lambda_Nanjing(2)    ,  Lambda_Loveridge(2)   ,Lambda_Loveridge_Winds(2),   Lambda_Kruckow(2)    ,      BE_Fixed(2)       ,     BE_Nanjing(2)      ,    BE_Loveridge(2)     , BE_Loveridge_Winds(2)  ,     BE_Kruckow(2)      ,MT_History,Merger,Optimistic_CE,CE_Event_Counter,Double_Core_CE,RLOF(1),    Luminosity<CE(1)    ,       Teff<CE(1)       ,  Tau_Dynamical<CE(1)   ,   Tau_Thermal<CE(1)    ,RLOF(2),    Luminosity<CE(2)    ,       Teff<CE(2)       ,  Tau_Dynamical<CE(2)   ,   Tau_Thermal<CE(2)    ,       Zeta_Star        ,       Zeta_Lobe        ,        Tau_Sync        ,        Tau_Circ        ,    Tau_Radial<CE(1)    ,    Tau_Radial<CE(2)    ,Immediate_RLOF>CE,Simultaneous_RLOF,Record_Type
  1727155390,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.561132530690446,       1.561132530690446,       0.591545147789817,       0.591545147789818,       0.591545147789817,       0.591545147789818,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155391,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.614890537945627,       1.614890537945627,       0.611915159766051,       0.611915159766051,       0.611915159766051,       0.611915159766051,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155392,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.668648545200808,       1.668648545200808,       0.632285171742284,       0.632285171742284,       0.632285171742284,       0.632285171742284,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155393,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.722406552455988,       1.722406552455988,       0.652655183718518,       0.652655183718518,       0.652655183718518,       0.652655183718518,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155394,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.776164559711169,       1.776164559711169,       0.673025195694751,       0.673025195694751,       0.673025195694751,       0.673025195694751,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155395,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.829922566966350,       1.829922566966350,       0.693395207670985,       0.693395207670985,       0.693395207670985,       0.693395207670985,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155396,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.883680574221530,       1.883680574221530,       0.713765219647218,       0.713765219647218,       0.713765219647218,       0.713765219647218,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
  1727155397,       0.160121534996000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.937438581476711,       1.937438581476711,       0.734135231623451,       0.734135231623451,       0.734135231623451,       0.734135231623451,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.850000000000000,       0.850000000000000,       0.000000000000000,       0.771788196571862,       0.771788196571862,                 1,              1,       0.100000000000000,       1.000000000000000,       0.000000000000000,        0.000000000000000,      22.066217932820869,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,         6,1,0,               1,0,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,1,       0.458797704915737,    5412.947071347510246,       0.000000000036771,      64.069027280157812,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,1,1,         1
