    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,      INT       ,   BOOL   ,   BOOL   , BOOL , BOOL ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,   BOOL   ,   BOOL   ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,INT
     -      ,          Myr           ,          Myr           ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,     Count      ,  State   ,  State   ,Event ,State ,           -            ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,        -         ,        -         ,          Rsol          ,           -            ,  Event   ,  Event   ,           -            ,           -            ,           -            ,        Msol/Myr        ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,           -            ,-
    SEED    ,        Time>MT         ,        Time<MT         ,       Mass(1)>MT       ,       Mass(2)>MT       ,      Radius(1)>MT      ,      Radius(2)>MT      ,Stellar_Type(1)>MT,Stellar_Type(2)>MT,    SemiMajorAxis>MT    ,    Eccentricity>MT     ,MT_Event_Counter,RLOF(1)>MT,RLOF(2)>MT,Merger,CEE>MT,   Radius(1)|RL>step    ,   Radius(2)|RL>step    ,       Mass(1)<MT       ,       Mass(2)<MT       ,      Radius(1)<MT      ,      Radius(2)<MT      ,Stellar_Type(1)<MT,Stellar_Type(2)<MT,    SemiMajorAxis<MT    ,    Eccentricity<MT     ,RLOF(1)<MT,RLOF(2)<MT,   Radius(1)|RL<step    ,   Radius(2)|RL<step    ,          Beta          , MassTransferRateDonor  ,    Zeta_Soberman(1)    ,  Zeta_Soberman_He(1)   ,     Zeta_Hurley(1)     ,   Zeta_Hurley_He(1)    ,    Zeta_Soberman(2)    ,  Zeta_Soberman_He(2)   ,     Zeta_Hurley(2)     ,   Zeta_Hurley_He(2)    ,Record_Type
  1725934858,    9559.954968571199061,    9559.234108248649136,       0.280117949757820,       0.700000000000000,       0.018695507484173,       0.679411233246927,                10,                 0,       2.542116883235935,       0.000000000000000,               1,1,0,0,1,       0.024264788653349,       0.581211729750291,       0.987883897577441,       0.700000000000000,      15.969447654765325,       0.679411233246927,                 3,                 0,      38.985791329864220,       0.000000000000000,0,0,       1.001367831281360,       0.049860549448949,       0.001358128306110,      51.520263242612437,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934859,    9562.697092519105354,    9562.032193909777561,       0.284682046010130,       0.700000000000000,       0.018569312848625,       0.679420491578346,                10,                 0,       2.733318901089311,       0.000000000000000,               1,1,0,0,1,       0.022321832883076,       0.542257936535663,       0.986923338772598,       0.700000000000000,      16.959441392013733,       0.679420491578346,                 3,                 0,      41.174983936929834,       0.000000000000000,0,0,       1.007115740079785,       0.047199169404190,       0.001159631593230,      60.344410009199358,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934860,    9564.613059032553792,    9563.987261780643166,       0.288153854310281,       0.700000000000000,       0.018474812999049,       0.679426961177974,                10,                 0,       2.893002554240197,       0.000000000000000,               1,1,0,0,1,       0.020917023779691,       0.513540668247217,       0.986152530105522,       0.700000000000000,      17.745333187678270,       0.679426961177974,                 3,                 0,      43.361790696185871,       0.000000000000000,0,0,       1.000809628170236,       0.044810849797135,       0.001029790000700,      67.957143218636972,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934861,    9566.993566847058901,    9566.416351387280884,       0.292848883413854,       0.700000000000000,       0.018348999871296,       0.679435000132161,                10,                 0,       3.106166142721883,       0.000000000000000,               1,1,0,0,1,       0.019268668946167,       0.479813538647176,       0.985052335807277,       0.700000000000000,      18.854805880912682,       0.679435000132161,                 3,                 0,      45.559503713825301,       0.000000000000000,0,0,       1.012330379799483,       0.042638317760035,       0.000878707460668,      79.647591208686222,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934862,    9568.656866298229943,    9568.113595725211781,       0.296420289473266,       0.700000000000000,       0.018254774384865,       0.679440617572437,                10,                 0,       3.283392248486576,       0.000000000000000,               1,1,0,0,1,       0.018078666388519,       0.454995676326803,       0.984168979443795,       0.700000000000000,      19.735848948350355,       0.679440617572437,                 3,                 0,      47.753939049012573,       0.000000000000000,0,0,       1.011136844818564,       0.040670529962823,       0.000779934241918,      89.739191711972708,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934863,    9570.222350435278713,    9569.711028518117018,       0.300035250218952,       0.700000000000000,       0.018160659161731,       0.679445905032467,                10,                 0,       3.468720579335669,       0.000000000000000,               1,1,0,0,1,       0.016971707891676,       0.431713790319871,       0.983232162390266,       0.700000000000000,      20.661316340734995,       0.679445905032467,                 3,                 0,      49.952265025572714,       0.000000000000000,0,0,       1.012174634403369,       0.038872088758390,       0.000692114438359,     101.130941746141943,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934864,    9571.695771581195004,    9571.214519483337426,       0.303694296817248,       0.700000000000000,       0.018066649730975,       0.679450881875526,                10,                 0,       3.662504212228568,       0.000000000000000,               1,1,0,0,1,       0.015940986770474,       0.409849733820228,       0.982238436893904,       0.700000000000000,      21.633571835646382,       0.679450881875526,                 3,                 0,      52.154804773413929,       0.000000000000000,0,0,       1.015269671657762,       0.037221720813050,       0.000614048853222,     113.993364826662145,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934865,    9572.629593151876179,    9572.167398637093356,       0.306158418590769,       0.700000000000000,       0.018004033317366,       0.679454036252712,                10,                 0,       3.808087554132882,       0.000000000000000,               1,1,0,0,1,       0.015246890337223,       0.394810666266634,       0.981542527805886,       0.700000000000000,      22.308962367033502,       0.679454036252712,                 3,                 0,      54.350319410633510,       0.000000000000000,0,0,       1.004826949952081,       0.035712213483440,       0.000566891020984,     123.479805313789385,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934866,    9573.961449168113177,    9573.526435388357640,       0.309892139609434,       0.700000000000000,       0.017910190118118,       0.679458535380626,                10,                 0,       4.016900929896105,       0.000000000000000,               1,1,0,0,1,       0.014334517328279,       0.375185608791644,       0.980445639876234,       0.700000000000000,      23.364812910129334,       0.679458535380626,                 3,                 0,      56.561148690305004,       0.000000000000000,0,0,       1.011493314217967,       0.034307330331821,       0.000502763194760,     139.235699908223523,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
  1725934867,    9574.805549906352098,    9574.387762672273311,       0.312406549582414,       0.700000000000000,       0.017847680267732,       0.679461386962480,                10,                 0,       4.172896141832334,       0.000000000000000,               1,1,0,0,1,       0.013722176211737,       0.361739023194235,       0.979677251143477,       0.700000000000000,      24.098404082890823,       0.679461386962480,                 3,                 0,      58.763369688495139,       0.000000000000000,0,0,       1.004324608690215,       0.033015549389169,       0.000464035658575,     150.860134696645275,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,      -0.333333333333333,      -0.333333333333333,      -0.281254257698058,      -0.281254257698058,         1
