         FLOAT          ,         FLOAT          ,         FLOAT          ,    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,          INT          ,         FLOAT          ,INT
          Myr           ,          Myr           ,          Myr           ,     -      ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,          Lsol          ,           K            ,          Msol          ,          Msol          ,          Msol          ,       Msol yr^-1       ,           -           ,          Myr           ,-
          Age           ,           dT           ,          Time          ,Stellar_Type,    Metallicity@ZAMS    ,         Mass_0         ,          Mass          ,         Radius         ,      Radius@ZAMS       ,       Luminosity       ,          Teff          ,       Mass_Core        ,      Mass_CO_Core      ,      Mass_He_Core      ,          Mdot          ,Dominant_Mass_Loss_Rate,          tMS           ,Record_Type
       0.000000000000000,       0.000000000000000,       0.000000000000000,           1,       0.014200000000000,      11.476000000000001,      11.476000000000001,       4.073223883496256,       4.073223883496256,    8491.010772944355267,   27481.994266892605083,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      19.764734443258973,         1
       0.197647344433000,       0.197647344433000,       0.197647344433000,           1,       0.014200000000000,      11.476000000000001,      11.476000000000001,       4.093668952219878,       4.073223883496256,    8530.542903020317681,   27445.133385698918573,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      19.764734443258973,         2
       0.197651381444609,       0.197647344433000,       0.197647344433000,           1,       0.014200000000000,      11.475857322677589,      11.475857322677589,       4.093668935566578,       4.073223883496256,    8530.542903020317681,   27445.133441523168585,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000721878,                      3,      19.764734443258973,         3
       0.197651381444609,       0.197647344433000,       0.197647344433000,           1,       0.014200000000000,      11.475857322677589,      11.475857322677589,       4.093639060114979,       4.073223883496256,    8530.219624764782566,   27444.973565179159777,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000721878,                      3,      19.764734443258973,         4
       0.395302762888609,       0.197651381444000,       0.395298725877000,           1,       0.014200000000000,      11.475857322677589,      11.475857322677589,       4.114193547462643,       4.073223883496256,    8570.819500067664194,   27408.846925720561558,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000721878,                      3,      19.765138144419879,         2
       0.395310872848112,       0.197651381444000,       0.395298725877000,           1,       0.014200000000000,      11.475714015970862,      11.475714015970862,       4.114193513641927,       4.073223883496256,    8570.819500067664194,   27408.847038377738500,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000725048,                      3,      19.765138144419879,         3
       0.395310872848112,       0.197651381444000,       0.395298725877000,           1,       0.014200000000000,      11.475714015970862,      11.475714015970862,       4.114163778924731,       4.073223883496256,    8570.494003412301026,   27408.685852376591356,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000725048,                      3,      19.765138144419879,         4
       0.592966309272112,       0.197655436424000,       0.592954162301000,           1,       0.014200000000000,      11.475714015970862,      11.475714015970862,       4.134835721670120,       4.073223883496256,    8612.174993810822343,   27373.266093492362415,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000725048,                      3,      19.765543642395002,         2
       0.592978532254466,       0.197655436424000,       0.592954162301000,           1,       0.014200000000000,      11.475570031202800,      11.475570031202800,       4.134835669939734,       4.073223883496256,    8612.174993810822343,   27373.266264724028588,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000728463,                      3,      19.765543642395002,         3
