L	logL	Teff	M	Z	type
1.1116362504997228	0.04596270069556167	6145.6068959188415	1.021601585664426	0.008	1
61.80139500312391	1.7909982782493539	12461.23857793136	2.6513256562873115	0.008	1
138.68754827127387	2.1420374707356635	14188.044130025057	3.278243591731069	0.008	1
1.3634382697084915	0.1346354798413766	6293.913518166085	1.0670659067930444	0.008	1
0.890832967310538	-0.05020371928043289	5974.426689140079	0.9749198216163819	0.008	1
28.081146107200645	1.4484148291655738	10856.617652117655	2.165810082800088	0.008	1
0.405795174377575	-0.3916931218015686	5303.839967448849	0.8275542315504305	0.008	1
59.17476715922514	1.7721365577432813	12365.778620064442	2.6209328129399707	0.008	1
59.32038833712308	1.773203985446662	12371.166842972425	2.622641872151512	0.008	1
19.173290751586745	1.2826966581364863	10098.197009950729	1.9683902078287911	0.008	1
7.355003732532798	0.8665828974602839	8215.651941896576	1.5590346074735335	0.008	1
14.556224028819042	1.1630487310122457	9543.571774246604	1.8375489045345068	0.008	1
196.36559138519428	2.293065389862765	14990.257122337513	3.5996144219569564	0.008	1
28.312420147705804	1.4519769944753305	10873.478496589694	2.170360763748116	0.008	1
0.5903461094170954	-0.228893294564081	5630.143709113633	0.8944652975171669	0.008	1
1851.6937237788866	3.2675691545529113	20058.464261105015	6.376932774556769	0.008	1
0.5342831841461321	-0.27222849444421127	5543.361322028196	0.8761046963772358	0.008	1
3.2253768142099193	0.5085804596758905	6974.350274998723	1.2898449366155949	0.008	1
289.1752587529119	2.461161132859242	15865.39373975207	3.989175226259491	0.008	1
25.34730313677035	1.4039317587334816	10646.82860500877	2.10993755725818	0.008	1
0.9390989755372033	-0.027288633224397833	6016.214451280166	0.9858077207247287	0.008	1
0.3791715523008397	-0.4211642534600716	5245.509658142465	0.8160098647124777	0.008	1
22.647999253262146	1.355029842037719	10417.637746347194	2.0505063356086537	0.008	1
1.1275408272290528	0.052132276243366416	6156.212000409967	1.0246873605042846	0.008	1
2.0090644405808016	0.3029938669323311	6564.947459875228	1.1608227303096597	0.008	1
47.89436427860651	1.6802844130659365	11931.813165366244	2.481591384808166	0.008	1
40.2652847835691	1.604930775066226	11585.658094751074	2.3742635073224756	0.008	1
98.70703855443924	1.9943481222376644	13468.242254714922	2.999120583030217	0.008	1
1.5359836879838729	0.18638660354952347	6377.027697305235	1.094843594541346	0.008	1
0.40887297873739664	-0.3884115897953994	5310.365042592938	0.828849769923935	0.008	1
1.3501176434962325	0.13037161271368378	6286.960528166937	1.064823611424311	0.008	1
2.7782798204567434	0.4437759845118493	6826.337623852257	1.247299071528931	0.008	1
457.3087098691478	2.660209473001252	16912.141799708254	4.500951717708201	0.008	1
1.0129928816195446	0.005606393549605346	6075.051664256425	1.0016919498462011	0.008	1
2.3679752415092774	0.374377157285632	6689.523517565402	1.2036888475650984	0.008	1
2.0740183603374196	0.3168125966807622	6588.154966356892	1.1689688142879329	0.008	1
0.5171341337872063	-0.286396795381708	5514.890313551444	0.8701916843272928	0.008	1
0.8141338861957585	-0.08930416850805434	5901.763986809087	0.9566297032901546	0.008	1
2.3134861847587946	0.3642669104056431	6671.064997028516	1.1974975209670151	0.008	1
2648.9328312241287	3.423070946066745	20722.662277058364	6.910742456173754	0.008	1
6.933363660313993	0.8409439798793801	8106.107301289639	1.5373542267195797	0.008	1
180.11777785112443	2.255556580346482	14770.910427198003	3.5141881671368758	0.008	1
3.350928655512369	0.5251651813873052	7015.976836391842	1.3010278817403427	0.008	1
246.14842048400237	2.391197053282519	15472.313642727993	3.817978756327522	0.008	1
0.37842931266977337	-0.42201523105015554	5243.833360619241	0.8156789132915596	0.008	1
4640.932636167072	3.666605264615271	21416.746393995174	7.773328875215147	0.008	1
373.7052494999771	2.5725291984995176	16456.995437240083	4.269988572210846	0.008	1
6.729789753410815	0.8280014965627871	8051.587340797478	1.5265540363601657	0.008	1
0.8561427382081892	-0.06745382264961157	5942.571300281502	0.9668077875738489	0.008	1
1490.1470443511746	3.173229125727307	19592.40772447508	6.0592022620943355	0.008	1
1.5703259539013894	0.19598980864353213	6392.324158894384	1.1000970922956719	0.008	1
3.1741024853918165	0.5016209451414454	6957.360416880121	1.285188515240859	0.008	1
1.4408850653603742	0.15862933996005973	6332.640381483924	1.0798332701967164	0.008	1
14.405951218642471	1.1585419398374317	9522.75491855253	1.832832971639355	0.008	1
3.241234412104964	0.5107104411532422	6979.605971446571	1.2912743243067568	0.008	1
0.5833328536856036	-0.23408356313356443	5619.783954760631	0.8922439757909247	0.008	1
2598.1183233304023	3.4146589257975637	20722.687254671913	6.891842984834247	0.008	1
6.322289860077283	0.8008744032002245	7939.2223014771525	1.5042253857142485	0.008	1
0.49868515115895	-0.3021735631346327	5483.1653956928685	0.8636581565344245	0.008	1
1.8178933576488951	0.25956840278966115	6493.864676983608	1.135684075868616	0.008	1
1.2766877396492378	0.10608468776424783	6247.054154737896	1.0521617966513506	0.008	1
7.697793658549252	0.8863662655329958	8301.427091120338	1.576026637501088	0.008	1
147.76831214217836	2.1695813126971273	14343.244235373719	3.3359694681980097	0.008	1
8.447117668360363	0.9267085439474926	8479.149128127534	1.6114029391101268	0.008	1
3.4625936548507044	0.5394015288551173	7053.0215276703575	1.3107255953741888	0.008	1
6.053821601286819	0.7820296186822842	7862.83992046818	1.4889559654498852	0.008	1
0.39348657414923977	-0.4050700812779091	5277.300290946346	0.8222941403038874	0.008	1
451.1715922275287	2.654341746721682	16873.39967914654	4.483571003185661	0.008	1
216.77206968980255	2.336003324171629	15210.48472064908	3.6951146459018447	0.008	1
0.8836416003926417	-0.05372384644966953	5967.949292165845	0.9732598757789561	0.008	1
18.686081748353597	1.2715182444785165	10046.204885391766	1.9556921821395037	0.008	1
0.5317584405669836	-0.2742856078425868	5539.229428355615	0.8752434740455022	0.008	1
17.31535893048259	1.238431498479319	9892.545001051058	1.9186908797383357	0.008	1
21.272411368731813	1.3278167228494044	10290.643460448102	2.0183103491899876	0.008	1
65.00208602260011	1.812927294082356	12572.895332493317	2.687181429400819	0.008	1
18.771536063283065	1.273499812126546	10055.418357682853	1.9579358043634878	0.008	1
1924.1321278155958	3.284234891200227	20133.45952735739	6.432247108664163	0.008	1
2.7146694308453236	0.43371695248824454	6805.2637445559885	1.2408554152279816	0.008	1
4.693587400411917	0.6715049093784382	7449.105494910182	1.4032358900688229	0.008	1
13.902258933910087	1.1430853731191724	9451.40353500505	1.8167721893845368	0.008	1
124.93608519443106	2.096687893437335	13966.585523190008	3.189856673686179	0.008	1
4.942299441605936	0.6939290546835138	7527.743066765811	1.4201122076403276	0.008	1
4.254857219408514	0.6288849910096992	7307.9920260952695	1.3718547985605152	0.008	1
5.58614897406088	0.7471125134899187	7725.4067098344685	1.461176987970809	0.008	1
18.08357625195613	1.2572843217645275	9980.05984433858	1.93966802853777	0.008	1
5202.575530109864	3.716218393943121	21477.31972265532	7.956552951268153	0.008	1
7.07688858125869	0.8498423581140265	8143.903911496589	1.5448355245364769	0.008	1
0.4192105536644076	-0.37756779248300854	5331.964156249126	0.8331455284451084	0.008	1
1.440204376376398	0.15842412628578006	6332.310844564461	1.0797232515708566	0.008	1
2.9611952578232232	0.4714670452141304	6886.873597627112	1.2652578969027908	0.008	1
19.457446167890442	1.2890858375779346	10127.933027488301	1.9756932241797953	0.008	1
1.0654263857388129	0.027523448070052126	6113.627195482983	1.0124459041692364	0.008	1
150.31178457848526	2.1769930309979224	14385.267056673983	3.351701336215054	0.008	1
8.523860523957593	0.9306363347339573	8496.625921935729	1.6149001502536031	0.008	1
0.9836701692110472	-0.007150498828999174	6052.384411405408	0.9954958336751172	0.008	1
0.6853260496252075	-0.16410276009349128	5758.200648681273	0.9227240053151091	0.008	1
282.0890454071307	2.4503862211727014	15798.662960989015	3.96134044322085	0.008	1
0.9893018973783304	-0.004671157990063582	6056.801224781658	0.9966964598501141	0.008	1
0.71903505642222	-0.1432499351531703	5798.76609652123	0.9320343550803338	0.008	1
1.118520558095995	0.048643970717493365	6150.221604403439	1.0229412620201712	0.008	1
7.221810920789353	0.8586461136764093	8181.534997305108	1.5522823816870164	0.008	1
1.4932574575274307	0.17413469234924478	6357.475403219623	1.088186356052384	0.008	1
1130.3712990810336	3.053221121939428	18980.759649104508	5.667558111564015	0.008	1
3.2410295328102294	0.5106829884151416	6979.538064448669	1.291255888550077	0.008	1
167.82334220408003	2.2248523658216466	14626.439465016616	3.4506991598226855	0.008	1
1.174705051227091	0.06992883622104808	6186.543961015757	1.0336521713382192	0.008	1
0.38188044877819727	-0.4180725757327236	5251.603843096283	0.8172133580009888	0.008	1
1.737215026124351	0.23985357715730382	6462.212716284007	1.1244969730291852	0.008	1
311.4767754830677	2.4934256700784347	16029.90242555682	4.067620969541594	0.008	1
11.05052755652409	1.0433830119051295	9007.181111884514	1.7194552861131556	0.008	1
2.5372944478748147	0.40437086914014414	6746.315062610795	1.2222961571488833	0.008	1
0.7071218773436133	-0.15050572609552518	5784.694020961908	0.9287825855855116	0.008	1
15.756188341283192	1.197451163498562	9702.650873110304	1.8740451162665668	0.008	1
8.056936844092203	0.9061699593534	8388.23958506771	1.5932695713919929	0.008	1
61.4650708998694	1.788628386915887	12449.215322969987	2.6474843299236293	0.008	1
0.3652986591299896	-0.4373519219121327	5213.708741355349	0.8097369272183571	0.008	1
1645.9944256903827	3.2164283601010344	19822.051221720547	6.2078686408021575	0.008	1
17.475430684307057	1.2424278877947215	9911.087661153571	1.9231142590937529	0.008	1
1.6933982478760512	0.22875910608039995	6444.495655591642	1.1182621304503957	0.008	1
1.9951764027980716	0.2999812997094531	6559.932603588331	1.159056333479475	0.008	1
1.3817250707128543	0.1404216377195174	6303.297506245044	1.0701256305367925	0.008	1
25.022527797248795	1.3983311803751421	10620.508990750603	2.1030266511170814	0.008	1
1.9174574450301565	0.2827257342410124	6531.474798518381	1.1490035563183905	0.008	1
30.10821172588061	1.478684961402966	11000.210943788281	2.204848263234036	0.008	1
6.124055993318251	0.78703915287501	7883.001972242588	1.4929959032539097	0.008	1
18.366253465228134	1.2640205735446477	10011.355272600236	1.9472313972724258	0.008	1
0.6914078645326168	-0.1602656848114122	5765.692759030821	0.9244291244435965	0.008	1
416.69343077731884	2.6198166538058514	16686.16818911238	4.390212195793041	0.008	1
59.745082180040804	1.776302162842425	12386.815507255253	2.6276097725340297	0.008	1
0.38016196971926125	-0.42003133083502997	5247.742094587715	0.8164506724442723	0.008	1
1.007880594232459	0.003409083361838064	6071.150093308573	1.0006214066891979	0.008	1
1.5499701854452714	0.19032334435020623	6383.300657928597	1.0969934275116748	0.008	1
2.634653823573022	0.4207235598185523	6778.71515023437	1.2325943338035277	0.008	1
0.612864778135816	-0.2126353372068803	5662.5135924601	0.9014634051017665	0.008	1
1.0556556655946059	0.023522282858325902	6106.630917049682	1.0104723195955854	0.008	1
65.4184673430905	1.8157003650375767	12587.067472024575	2.691755927261694	0.008	1
32.77211401299124	1.5155044570846739	11155.00076765689	2.2508809456872756	0.008	1
25.614260475340163	1.4084818216171884	10668.225982505159	2.1155723230036725	0.008	1
0.4857684251142799	-0.3135707176994563	5460.245951837307	0.8589710977280843	0.008	1
18.676460093897898	1.2712945642189182	10045.164944970504	1.9554391186769173	0.008	1
8.847394838589947	0.9468154092534327	8568.894249055065	1.6294061543185205	0.008	1
1.8687110170595755	0.2715421460016144	6513.240397795749	1.1425467022539162	0.008	1
0.5087714918932355	-0.293477231597697	5500.654035572348	0.8672529463607477	0.008	1
0.6716903295025793	-0.17283090430499945	5741.11460429108	0.9188587893216543	0.008	1
8.146292357995648	0.9109599921955783	8409.366466554235	1.5974756998472301	0.008	1
10.591869252395146	1.0249726111332214	8922.926203131015	1.7018182046272998	0.008	1
2.496216692406005	0.39728228302616647	6732.599194708392	1.2178659327548131	0.008	1
18.58992174710489	1.2692775616453753	10035.78817374926	1.9531589664163007	0.008	1
0.4293273318021853	-0.3672114626199639	5352.64052732191	0.8372694048927779	0.008	1
9.38462140712505	0.9724167570731933	8684.065857624022	1.6526945637366237	0.008	1
0.4084849380248649	-0.38882395248110013	5309.544792755348	0.8286868577218678	0.008	1
0.5567876071350291	-0.25431043972789813	5579.3131487689825	0.8836455069657283	0.008	1
0.37834317987310145	-0.4221140903475947	5243.638654195756	0.8156404747773874	0.008	1
2.192687664314148	0.3409767733440168	6629.674463207697	1.183387419546593	0.008	1
0.489695918358019	-0.310073515834706	5467.278214648637	0.8604064183015445	0.008	1
1462.4582957733774	3.1650834903619196	19581.59078317511	6.040840422981943	0.008	1
97.56856043186716	1.9893098972713021	13441.171486804571	2.989702577617154	0.008	1
172.5464818192676	2.2369061085590887	14696.01275530783	3.477337851973233	0.008	1
8.534291656622486	0.9311674806485999	8498.991381383028	1.615373798937425	0.008	1
0.8168839828613782	-0.08783961933162732	5904.516617175326	0.9573079409940056	0.008	1
6.420151486197299	0.8075452755522486	7966.600879296529	1.5096779006725771	0.008	1
87.98137128417426	1.9443907266395815	13201.81636118529	2.907231730750747	0.008	1
25.596687768645833	1.4081837709030078	10666.823946586836	2.1152026646552033	0.008	1
6.277447081877974	0.7977830603502717	7926.593634764645	1.5017070589631394	0.008	1
8.977337402767834	0.9531475479423394	8597.292785024176	1.6351278444634145	0.008	1
1.1674516533700683	0.06723890456204681	6181.983562760873	1.032291043342736	0.008	1
17.553003243973684	1.2443514330924295	9920.014246421182	1.9252477817083082	0.008	1
0.5527606700900469	-0.2574628653634444	5572.9936940085045	0.8823136649395317	0.008	1
40.105557759559225	1.603204560576718	11577.26455197403	2.371806825794135	0.008	1
1.0362381949572481	0.015459596012729171	6092.470468800343	1.006509463753618	0.008	1
218.3767037992112	2.3392063064178177	15229.605110591892	3.702742071377789	0.008	1
2173.833768937762	3.3372263309217316	20372.01078784409	6.613371083699779	0.008	1
37.80823047507164	1.577586351710711	11453.088432662571	2.335700428073742	0.008	1
1.4624379587808192	0.16507745100675775	6342.982980638563	1.0832973105713113	0.008	1
1.4989299166104981	0.17578132761754633	6360.106310705076	1.089078143155254	0.008	1
0.5013003114529369	-0.29990202556398626	5487.733699593339	0.8645955907175923	0.008	1
0.4830835655218406	-0.31597773693820236	5455.406329125297	0.8579846921475461	0.008	1
41.637690956733564	1.6194866374438264	11656.570227979704	2.395099341055099	0.008	1
1.7400419400126572	0.2405597161541845	6463.342245382593	1.1248952783571424	0.008	1
0.8071890835472152	-0.09302472014486328	5894.76017964292	0.9549092424213276	0.008	1
0.3599404711992712	-0.44376931914217466	5201.154676284062	0.8072631614074236	0.008	1
0.6787256144145772	-0.16830576066709013	5749.980405291426	0.9208604102401581	0.008	1
1796.710103764696	3.2544780100574004	20011.29075400348	6.337300844512052	0.008	1
1.0943119592615063	0.03914114546434973	6133.826007718233	1.018202826834309	0.008	1
0.9058276001207243	-0.04295445071254937	5987.717821245723	0.9783487760478105	0.008	1
0.8393605284524462	-0.07605145766247552	5926.581897153699	0.9627877545277586	0.008	1
1.6561516170732464	0.2191000929827571	6429.104664654616	1.1128691576143233	0.008	1
128.77427423891154	2.109829110911971	14039.487297415322	3.2164070842537953	0.008	1
3.1220211228306503	0.4944358370664886	6940.109494946245	1.2804034995869984	0.008	1
0.5538545995364436	-0.25660423329870796	5574.7152103179915	0.8826762023495182	0.008	1
0.6553025847370777	-0.18355811903480262	5720.036112830722	0.9141335869506704	0.008	1
179.50165842910351	2.2540684654117253	14762.269766771396	3.5108470474144755	0.008	1
1.9185545027168374	0.2829741412424162	6531.881530541464	1.149147494145493	0.008	1
120.83369246449894	2.0821880469607437	13886.534084108684	3.160853513218118	0.008	1
1.6219449865220583	0.21003611963155916	6414.677481534978	1.107837942938309	0.008	1
0.4909138496238448	-0.3089947154447085	5469.447623915018	0.8608496955969535	0.008	1
0.5418534789567914	-0.26611813391035694	5555.629794338277	0.8786682921182254	0.008	1
721.5605465687413	2.85827277886327	17974.895733504225	5.067978489843853	0.008	1
12.99188638121278	1.1136722138499868	9315.823214382233	1.7866867550208974	0.008	1
0.5691255174094674	-0.2447919418531376	5598.375987460315	0.8876803592980707	0.008	1
2806.8238856482003	3.448215163653084	20852.137238386003	7.0093816331429295	0.008	1
0.3695996219390136	-0.4322684816886306	5223.675130699662	0.8117017202278354	0.008	1
219.94353837769313	2.342311207558013	15248.161499222693	3.7101530550993735	0.008	1
61.971635219440806	1.7921929558464729	12467.302778194153	2.6532645688314647	0.008	1
1.6241595198317715	0.21062868203595642	6415.620427705434	1.1081659925913916	0.008	1
3.259539421155684	0.5131562378035276	6985.6735286993635	1.2929181281520163	0.008	1
0.47115143227011486	-0.326839484316456	5433.574586414296	0.8535484462214162	0.008	1
2.015855086294299	0.30445930878301397	6567.3923867445255	1.1616832065800107	0.008	1
0.6690362796135381	-0.17455033124748523	5737.741733501798	0.918099533156874	0.008	1
0.40664136932585304	-0.39078844085783015	5305.638310476597	0.82791119199057	0.008	1
0.5258680331730892	-0.2791232285751868	5529.509921211354	0.8732218069757424	0.008	1
2.592900709936933	0.4137858866297036	6764.836133547748	1.228211941092201	0.008	1
0.7354892411171678	-0.1334236758360032	5817.746383576818	0.9364590991051901	0.008	1
3011.7080915568467	3.4788128757724706	20953.23488614344	7.113564347993049	0.008	1
0.45794556155675653	-0.3391861458404381	5408.779793090566	0.8485351313775832	0.008	1
1.137814407604184	0.056071428731611056	6162.958683215722	1.0266634878577454	0.008	1
1.213307335441271	0.08397082327387599	6210.214575438434	1.0407931753219035	0.008	1
63.27138586095737	1.8012073471061363	12513.129428671806	2.667948210629453	0.008	1
0.3625159529397186	-0.44067287703438257	5207.208188861416	0.80845585392429	0.008	1
419.68715977496487	2.622925682282295	16706.455287116198	4.39919854496227	0.008	1
0.37120257814538643	-0.4303890160996557	5227.364694585504	0.8124293291517041	0.008	1
0.34615124370206257	-0.4607341036539531	5168.124517750134	0.8007587067198487	0.008	1
3.1878963653922656	0.5035041945716777	6961.9304366532115	1.2864464391464325	0.008	1
1.9486923950282775	0.2897432902797127	6542.9965297375065	1.1530785738767015	0.008	1
2.4820664734258138	0.39481340836957757	6727.8666107424015	1.2163277073893735	0.008	1
6.458018828028938	0.8100993068466976	7977.1281556898075	1.5117720610336849	0.008	1
10.681804246279704	1.028644614867015	8939.710927569655	1.7053179424846163	0.008	1
0.5466160687300933	-0.26231760561401996	5563.256528458102	0.8802669376195804	0.008	1
0.4063953148920586	-0.39105130743736205	5305.115735769032	0.827807456540599	0.008	1
0.4998456893088108	-0.3011640489142594	5485.195640296915	0.8640746352544848	0.008	1
965.2101944373901	2.984621900228588	18614.723860040438	5.447936492562227	0.008	1
1.4322640000803926	0.1560230760799287	6328.453345355796	1.0784370390135485	0.008	1
346.5139910866889	2.539720774673868	16284.993008350959	4.1859029219306105	0.008	1
2.117741542783416	0.32587295605844024	6603.571800122293	1.1743489742000548	0.008	1
1.059511923887121	0.02510584868177298	6109.40232505666	1.0112528613407408	0.008	1
12.797772601299215	1.1071343890899614	9285.726565390494	1.7800834432913522	0.008	1
6.399102551706393	0.8061190702071152	7960.733064358143	1.5085100841372177	0.008	1
7.143794405721829	0.8539289473159123	8161.34326287427	1.5482866601465868	0.008	1
0.7840467614838262	-0.10565803470232808	5870.862822595526	0.9490943721415664	0.008	1
3.587286224429738	0.5547660297931126	7094.396354819827	1.3212949281935138	0.008	1
2.2315300132839395	0.34860273232194056	6643.064828334683	1.1879843042501443	0.008	1
1236.7031434922342	3.0922654646935763	19176.7468983997	5.792040631087584	0.008	1
0.376420916554418	-0.42432625216354786	5239.283461077517	0.8147808081779474	0.008	1
0.616308172163398	-0.21020207354477752	5667.34664175821	0.9025160523627459	0.008	1
1.6919039872720205	0.22837571391513722	6443.884253716242	1.1180474469052093	0.008	1
66.3777289999921	1.8220223896868721	12619.421477768028	2.702218919720501	0.008	1
22.961892562441008	1.3610076805705078	10445.58314474309	2.057661810387481	0.008	1
11.039306530159797	1.0429417926337365	9005.159055052141	1.7190299497444586	0.008	1
7.816734939616489	0.8930253855641753	8330.518481348385	1.5817984434407353	0.008	1
1179.07602300586	3.0715418079004544	19069.634954386027	5.724887894991437	0.008	1
121.93955739130874	2.086144614313414	13908.33754758258	3.16873736513607	0.008	1
1.0245605230188457	0.010537618214760886	6083.784901408326	1.0040994902593439	0.008	1
5.58718183573832	0.7471928057744657	7725.7161927528305	1.4612401116615714	0.008	1
1.220922476179175	0.08668808881263312	6214.7694226078565	1.0421819793858107	0.008	1
0.6567584827690209	-0.1825943091075787	5721.933365440229	0.9145569997781354	0.008	1
23.641391886682264	1.3736730420446899	10504.85413804757	2.0729222386908956	0.008	1
3.684687597176979	0.5664006725007585	7126.706809573307	1.3293704885268702	0.008	1
1.7312329030385785	0.2383554975116768	6459.817240606827	1.1236525495869463	0.008	1
0.44615231940346356	-0.3505168449137636	5386.054551820717	0.8439615155904637	0.008	1
159.597170564027	2.2030251876455225	14501.22162594659	3.403053262074679	0.008	1
16.82052822871512	1.2258396301785401	9834.149562006227	1.9048350386729347	0.008	1
11.407167514809796	1.057177819229685	9070.464409615257	1.7328196982467692	0.008	1
0.4129643552485757	-0.38408743257342953	5318.971447662589	0.8305600730941464	0.008	1
0.48950195089302356	-0.3102455729918208	5466.932221954444	0.8603357428399627	0.008	1
0.4682298698178902	-0.3295408847801354	5428.147274136045	0.8524488923749339	0.008	1
1.22519419339767	0.08820492987357663	6217.308516128426	1.0429582274408835	0.008	1
14.66537025587372	1.1662930320661773	9558.56054807037	1.8409530288543725	0.008	1
0.512183157812346	-0.29057470659664286	5506.490436071331	0.8684563422261032	0.008	1
2.37565488363923	0.375783350022365	6692.116469662409	1.204553175812199	0.008	1
25.21496932516562	1.4016584441620406	10636.142917182467	2.107129075853503	0.008	1
5.605891677579098	0.7486447016504225	7731.3178596633825	1.4623821489297855	0.008	1
60.7472592034481	1.7835266882017013	12423.361233681599	2.6392371574707116	0.008	1
0.5625683774307892	-0.24982468364129806	5588.300429753066	0.8855444739621152	0.008	1
5.150027437065206	0.7118095427760022	7592.50664473346	1.4337534994150074	0.008	1
41.728692051133656	1.6204347723494408	11661.197793996753	2.3964640446037437	0.008	1
1.7908401993885188	0.25305683452571515	6483.38064765055	1.1319737451936824	0.008	1
0.8799336155423362	-0.05555009090794516	5964.582849725605	0.9723999945894347	0.008	1
0.47364464610904844	-0.3245473674233712	5438.1804679459165	0.854482584265255	0.008	1
31.68104640008117	1.5007995175600075	11084.934681807596	2.2313318479454436	0.008	1
0.4226413216265481	-0.3740280442522652	5339.026269475325	0.8345527048183631	0.008	1
1.118677863168849	0.048705044178460555	6150.326613665377	1.02297180173708	0.008	1
644.1142861016418	2.808962931676181	17715.389059605503	4.922902339236172	0.008	1
2.8032476539417	0.4476614673604219	6834.604408234852	1.249799398575511	0.008	1
0.5694537809722046	-0.2445415191411502	5598.8771107882785	0.8877867867774525	0.008	1
11.886979983503792	1.0750715313978685	9138.376002534522	1.7481338227048566	0.008	1
6.607133866727098	0.8200131061108643	8018.220074478752	1.5199355684024456	0.008	1
