         FLOAT          ,         FLOAT          ,         FLOAT          ,    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,          INT          ,         FLOAT          ,INT
          Myr           ,          Myr           ,          Myr           ,     -      ,           -            ,          Msol          ,          Msol          ,          Rsol          ,          Rsol          ,          Lsol          ,           K            ,          Msol          ,          Msol          ,          Msol          ,       Msol yr^-1       ,           -           ,          Myr           ,-
          Age           ,           dT           ,          Time          ,Stellar_Type,    Metallicity@ZAMS    ,         Mass_0         ,          Mass          ,         Radius         ,      Radius@ZAMS       ,       Luminosity       ,          Teff          ,       Mass_Core        ,      Mass_CO_Core      ,      Mass_He_Core      ,          Mdot          ,Dominant_Mass_Loss_Rate,          tMS           ,Record_Type
       0.000000000000000,       0.000000000000000,       0.000000000000000,           1,       0.014200000000000,       7.542000000000000,       7.542000000000000,       3.181947300436111,       3.181947300436111,    2235.789944092589394,   22273.516901287970541,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      42.437266428412279,         1
       0.424372664284000,       0.424372664284000,       0.424372664284000,           1,       0.014200000000000,       7.542000000000000,       7.542000000000000,       3.197560722472950,       3.181947300436111,    2245.304878305142211,   22242.672491475525021,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,                      0,      42.437266428412279,         2
       0.424396189231927,       0.424372664284000,       0.424372664284000,           1,       0.014200000000000,       7.541790366816634,       7.541790366816634,       3.197560703349207,       3.181947300436111,    2245.304878305142211,   22242.672557989219058,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000493984,                      3,      42.437266428412279,         3
       0.424396189231927,       0.424372664284000,       0.424372664284000,           1,       0.014200000000000,       7.541790366816634,       7.541790366816634,       3.197509886892288,       3.181947300436111,    2245.099686218638908,   22242.341107983782422,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000493984,                      3,      42.437266428412279,         4
       0.848792378463927,       0.424396189232000,       0.848768853516000,           1,       0.014200000000000,       7.541790366816634,       7.541790366816634,       3.213204455563096,       3.181947300436111,    2254.878424623686442,   22212.075451679418620,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000493984,                      3,      42.439618923205011,         2
       0.848839811845241,       0.424396189232000,       0.848768853516000,           1,       0.014200000000000,       7.541579045039048,       7.541579045039048,       3.213204416519227,       3.181947300436111,    2254.878424623686442,   22212.075586629649479,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000497935,                      3,      42.439618923205011,         3
       0.848839811845241,       0.424396189232000,       0.848768853516000,           1,       0.014200000000000,       7.541579045039048,       7.541579045039048,       3.213153819128264,       3.181947300436111,    2254.671209069119413,   22211.740147326989245,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000497935,                      3,      42.439618923205011,         4
       1.273259717768241,       0.424419905923000,       1.273188759439000,           1,       0.014200000000000,       7.541579045039048,       7.541579045039048,       3.228935667023536,       3.181947300436111,    2264.716761633304941,   22182.031361675391963,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000497935,                      3,      42.441990592270713,         2
       1.273331465314330,       0.424419905923000,       1.273188759439000,           1,       0.014200000000000,       7.541365969089354,       7.541365969089354,       3.228935606923358,       3.181947300436111,    2264.716761633304941,   22182.031568112462992,       0.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000502040,                      3,      42.441990592270713,         3
